Unnamed: 0,word
1952,بانْجھ کَکَولی
1953,بانْجھ کْیا جانے پَر سوتی کی پِیڑ
1954,بات ہیٹٰی ہونا
1955,پَٹّے والا
1956,بالا لَب
1957,بانْجھ گانْٹھ لَگْْنا
1958,بَدھاوا
1959,بات ہی کیْا ہَے
1960,باہِر
1961,بِدھاوَٹ
1962,بَدھاوْڑا
1963,بانْچ
1964,باہِرات
1965,بات یہ ہَے
1966,بَدھاوَن 
1967,بَدھاوْنا
1968,بَدھاوی
1969,بالا لَبی قَطْعَہ
1970,بَدھائی
1971,باتاں
1972,باتاں جوڑْنا 
1973,بانسی
1974,باہَرلی
1975,بانچْنا
1976,بانْچْنا
1977,باہَرُو
1978,بالا نَشِین
1979,باتْری
1980,بالا ہونا
1981,بانْچَن ہار
1982,بانْچھ
1983,بالا سابقہ
1984,باتْون
1985,بانْچھا
1986,باتوں
1987,باتوں بات
1988,بانْچِھت
1989,بَدھائی دینا
1990,بالا بَنَفْشَئی شُعاع
1991,بانچْھنا
1992,بَدھائی کرنا
1993,بانچْھیا
1994,باعِثَہ
1995,بانْد
1996,بَدھائی مانگنا
1997,بُدھِت
1998,باتوں باتوں
1999,بُدّھِسْٹ
2000,بَدّھَک
2001,باتوں باتوں میں
2002,بانْدا
2003,بَدّھِک
2004,باتوں باتوں میں بَنْد کَرْنا
2005,باہَری
2006,بانْدَر بَنْدَرْیا کا ناچ
2007,بَدَھن
2008,باتوں باتوں باتوں میں دِن گُزَر جانا
2009,باندْرا
2010,باتوں باتوں میں کَہْنا
2011,باندَر پوری توری کَکْڑی
2012,باتوں بُوڑْھا کَرْتَب خوِار
2013,باہَک
2014,بَدھْنا
2015,بانک
2016,بَدھْنا
2017,باندَرْنی بانْدْری
2018,باہُک
2019,بالا
2020,باندَرْیا
2021,باَہم
2022,باَہم دِگَر
2023,باتوں پَر جانا
2024,بالار
2025,بانْدنا
2026,بَدْھنا
2027,باندُو
2028,بالاش
2029,باتوں چِکْنا کاموں خوِار
2030,باَہم 
2031,باتوں سے پُھول جَھْڑنا
2032,باَہم کَرْنا
2033,بالائِش 
2034,بالایِش
2035,بَدْھنا بورْیا
2036,باتوں سے ڈَر جانا
2037,بانْدی
2038,باَہم ہونا
2039,باتوں سے کام نَہِیں چَلْتا
2040,بَدْھنا بوریا لپٹنا
2041,بانْدی اَوروں کے پاؤں دھووے اَپنْے لیے سووے
2042,بانک اولایا
2043,باہَمَگی
2044,باتوں سے کَلیجَہ پَکْ جانا
2045,بانْدی بَچَّہ
2046,بانک پَٹا
2047,بانْدی جَب شادی کَرْنی ہے تو اَیسی ہی کَرْتی ہَے
2048,بانک پَن
2049,باہْمَن
2050,بِدھْنا
2051,بانک کا توڑ
2052,بانْدی کا بیٹا جَنا
2053,باہْمَنی
2054,بانک کا چَھلّا
2055,بانْدی کو باندی کَہا رودی بی بی کو باندی کَہا ہَنس دی
2056,بانْدی کے آگے باندی آئی لوگوں نے جانا آندھی آئی
2057,بانَک
2058,باتوں کا باغ لَگانا
2059,بَدَھنسْنا
2060,بانْدی کے آگے باندی مینھ دیکھے نَہ آندھی
2061,باتوں کار پَہاڑ
2062,بانَک بِگَڑْنا
2063,باہَمَہ
2064,بانَک بَنانا
2065,بانْدی گَری
2066,بَدھْنی
2067,بانَک بَنْنا
2068,باہَمَہ و بے ہَمَہ
2069,بَدھْنی کی فال
2070,باتوں کا تار
2071,باغ
2072,بالائی
2073,باتوں کا جَمْع خَرْچ
2074,باتوں کا جھاڑ
2075,باندھ
2076,باہَمَہ رَو ، بے ہَمَہ شَو
2077,باندھ بُوندھ
2078,باتوں کا دَفْتَر کھولْنا
2079,بَدْھو
2080,باتوں کا دَھنی
2081,باندھ رَکْھنا
2082,باتوں کا لَچّھا
2083,باہَمی
2084,بُدُّھو
2085,باتوں کو اَلَم نَشْرَح کَرْنا
2086,بالائی اُبھار
2087,بِدھْوا
2088,باتوں کی پُڑْیا
2089,باہَمِیَّت
2090,باتوں کی جَھڑی
2091,بالائی اِنْتِظام
2092,باتوں کی طَرَف کان لَگانا
2093,بالائی اَنْیاب
2094,باتوں کی کَنْسوُئِیاں لینا
2095,باندھ سَکیلا پِھیرے اَکیلا
2096,باتوں کے چِکْنے کامُوں کے خوِار
2097,باہَن
2098,باندھ کے
2099,باتوں کے طوطے اُڑانا
2100,بِدھْوا آشْرَم
2101,بالائی آمْدَنی
2102,بالائی آمَد
2103,باندھ کر رَکْھنا
2104,بانْکا
2105,بَدھْوائِن
2106,باتوں کے طوطے مَینا بَنانا
2107,باندھ کِھیسَہ کھا ہَرِیسَہ
2108,بالائی پَتّا
2109,باندھ لانا
2110,بِدَھونْس
2111,باتوں کے قُرْبان
2112,باندْھ
2113,بَدھی
2114,بانْدھا
2115,بالائی پوری
2116,بالائی پَیدا
2117,بالائی تُراب
2118,بالائی حَدِّاَقَل
2119,باتوں میں
2120,بالائی حَنْجَری عُرُوق
2121,بالائی حَنْجَری عَصْب
2122,بَدھّی
2123,بالائی خَرْچ
2124,بانْکا تِرْچھا
2125,بالائی رَقَم
2126,بَدھّی پَہْنانا
2127,باہْنا
2128,بَدھّی دار چِلْمَن
2129,بانْکا ٹیڑھا
2130,بالائی سادَہ دِیدے
2131,بِرْہَم ڈَنْڈ
2132,بِرْہَم راکْشَس
2133,بَدھّی کا ہاتھ
2134,بانْکا چور
2135,بِرْہَم رُوپ
2136,بالائی سَہْمی جَوف
2137,باہْنی
2138,بانْکا چَھیلا
2139,بُدّھی
2140,بِرْہَم سَماج
2141,بِرْہَم گیْان
2142,بِرْہَم گیانْی
2143,باتوں میں اُڑانا
2144,بِرْہَم گھات
2145,باغ باڑی
2146,بِرْہَم گھاتَک
2147,بالائی صَدْفَہ
2148,بِرْہَم لوک
2149,بِرْہَم وِدِّیا
2150,باہُو
2151,بالائی مَزَہ
2152,بَدْھیا
2153,بِرْہَم ہَتِّیا
2154,بِرْہَم ہَِتّھیارا
2155,بالائی مَنْزِل
2156,بَدْھیا اَٹَکْنا
2157,بِرْہما
2158,بالائی یافْت
2159,باہُوت
2160,بِرْہمانڈ
2161,باغ باغ
2162,بَدْھیا بَیْٹھنا
2163,باہی
2164,بانکْپنَ
2165,باغ بان
2166,بَدْھیا کَرْنا
2167,باتوں میں اُلْجھانا
2168,باندھْنا
2169,بانکْپنَ دِکھانا کَرْنا
2170,باتوں میں اُلَجْھنا
2171,باندھْنا بْوندْھنا
2172,باغ بَہار ہونا
2173,بَدَن سَمیٹنا
2174,بَدَن سِمْٹانا
2175,بَدَن سَنْسَنانا
2176,بَدَن سُوکْھ کَر کانٹا ہونا
2177,بَدَن قِیمَہ ہونا
2178,بَدَن کو لَگْْنا
2179,بَدَن کے رونگٹے کَھڑے ہونا
2180,بَدَن گَدْرانا
2181,بَدَن گُھلْنا
2182,بَدَن لَگ جانا
2183,بَدَن مَلْنا
2184,بَدَن موم ہونا
2185,بَدَن میں آگ بَھرنا
2186,بَدَن میں آگ لَگانا
2187,بَدَن میں آگ لَگْْنا
2188,بَدَن میں پَتَنگے لَگْْنا
2189,بَدَن میں جان آنا
2190,بَدَن میں جان نَہِیں
2191,بَدَن میں حال نہ رَہْنا
2192,بَدَن میں دَم نَہِیں نام زور آوَر
2193,بَدَن میں رَعْشَہ پڑنا
2194,بَدَن میں کھاج پَیدا ہونا
2195,بَدَن میں لُہُو نہ ہونا
2196,بَدَن میں مِرْچیں لَگْْنا
2197,بَدَن نِیلا کَرنا
2198,بَدَن نِیلا ہونا
2199,بَدَن بَرا ہونا
2200,بَدَن
2201,بَدْنا
2202,بِدْنا
2203,بِدْنال
2204,بَدَنَہ
2205,بَدَنی
2206,بَدْنی
2207,بَدَنِیَّہ
2208,بَدْو
2209,بَدُو بَدُّو
2210,اُہو اُہّو میں ہونا
2211,بَدُّو
2212,بَدُّو بُوٹی
2213,بِدْوان
2214,بُدُّوح
2215,بِدُورْنا
2216,بِدُوڑنا
2217,بِدوشِک
2218,بَدْون
2219,بُدْوُنْت
2220,بَدَوی بَدْوی
2221,بِدْوِیانَہ
2222,بَدْوِیَّت
2223,بَدْوِیَت
2224,بَدْء
2225,بَدی
2226,بَدی بِچارْنا
2227,بَدی پر آنا ہونا
2228,بَدی چیتنا
2229,بَدی کا بَدْلَہ ہاتھوں ہاتھ
2230,بَدی کَرنا
2231,بَدی کھونا
2232,بدی
2233,بدی ہونا
2234,بَدّی
2235,بِدِّیِا
2236,بِدِّیِا دَھر
2237,بِدِّیِا رْتھی
2238,بِدِّیِا کَرنے کی
2239,بِدِّیِا لوہے کے چَنے ہیں 
2240,بِدِّیِا لَے
2241,بِدِّیِا میں بید 
2242,بِدِّیِا نِدھان
2243,بِدِّیِا وان
2244,بِدِّیِا وَنْت
2245,بِدِّیِا وہ مال ہے جو خَرْچَت دُگْنا ہو راجا روا چور تَاچِھین نَہ ساکے کو
2246,بَکَٹ پَہاڑا
2247,بِکَٹ
2248,بِکَٹ کَھڑا ہونا
2249,بِکَٹ لَگْنا
2250,بُکَٹ بًکَّٹ
2251,بَکْٹا
2252,بُکْٹا 
2253,بًکّٹّا
2254,بُکْٹا بَھرنا
2255,بًکّٹّا بَھرنا
2256,بُکْٹا مارْنا
2257,بًکّٹّا مارْنا
2258,بَکْٹِیِرْیا
2259,بَکْٹھا
2260,بُکْچا 
2261,بُکْچَہ
2262,بَکْچی
2263,بَکَر
2264,بَکَر چَبانا کھانا
2265,بَکَرا چَبانا کھانا
2266,بَکَر قَصّاب
2267,بَکَر کًود
2268,بَکَر مَنْڈی
2269,بَکْر
2270,بَکَّر
2271,بِکْر
2272,دار
2273,بَکَرا
2274,بَکْرا
2275,بَکْرا
2276,بَکْرا بَنانا
2277,بَکْرا پِیڑی
2278,بَکْرا مْٹائے تَب لَکْڑی کھائے
2279,بَکَرّات
2280,بِکْرار
2281,بِکْرال
2282,بَکْراوتُی
2283,بَکْروُاٹی
2284,بَکْراوتُی کَرْنا
2285,بَکْروُاٹی کَرْنا
2286,بَکْرایِت
2287,بِکْرَم
2288,بْکْرَم
2289,بِکْرَمی
2290,بِکَرْنا
2291,بَکْرَنْڈی
2292,ایک بات
2293,ایک بات میں
2294,بَکْرَوٹا
2295,ایک بار
2296,بَکَرَہ
2297,بکری
2298,بات دَبانا
2299,بات دبْنا
2300,پَٹَک دینا
2301,بات دِل پَر نقْش ہونا
2302,بات دِل سے جوڑْنا
2303,بات دِل سے گَھڑْنا
2304,بات دِل سے گَڑْھنا 
2305,بات دِل کو لَگْنا
2306,بات دُلَکْھنا
2307,ایک دِل
2308,بات دِل میں بَیٹْھنا
2309,بات دِل میں اُتَرْنا
2310,بات دِل میں پَکانا
2311,ایک قَلَم
2312,باتاں میں اُتَرْنا
2313,بات دِل میں پِھرنا
2314,بات دِل میں ٹھانْنا
2315,بات دِل میں ٹَھنْنا
2316,بات دِل میں چُبْھنا
2317,بات دِل میں ڈَالْنا
2318,بات دُور پَہُنچنا
2319,بات دُور ہونا
2320,بات دُور دَراز ہونا
2321,بات دُور کِھنچْنا
2322,باتُونْیا
2323,بات دُہْرانا
2324,بات دوہراْنا 
2325,بات دیکْھنا
2326,باچھی
2327,ایِکھ باڑی
2328,بات دینی آنا
2329,بات دَھر کے سُنانا
2330,بات دَھْرنا
2331,بات دَھری اُٹھائی نَہیں جاتی
2332,بات ڈالْنا
2333,بات ڈُبونا
2334,بات ڈَھال کے کَہْنا
2335,بات ڈھالْنا
2336,بات ڈَھلْنا
2337,بانی
2338,بات ذِہْن پَر چَڑھنا
2339,جُودی
2340,بات ذِہْن سے اُترنا
2341,بات ذِہْن میں بَیٹْھنا
2342,بَانی
2343,جودھا پَن
2344,بات رَد کرنا
2345,بات رَفْت گُزَشْت ہونا
2346,بانی مبَانی
2347,بانِیا
2348,بانیت
2349,بانَیت
2350,بانْیے کی بان نَہ جلے کتا مُوتے ٹانْگ اُُٹھائے
2351,بات زَبان یا مُنھ سے نِکَلْنا اور پَرائی ہو جانا
2352,بات زَہْر سے بَھری ہونا
2353,بات زَہْر ہونا
2354,بات زَہْر لَگْنا 
2355,بات ساتھ لے جانا
2356,بات سُجھانا
2357,بات سَر سَبْز ہونا
2358,بات سَمانا
2359,بات سَمْجھانا
2360,بات سُنانا
2361,بات سُنْنا
2362,بات سُنْنے کا دِماغ
2363,باو
2364,بکری اورشیر کا ایک گھاٹ پانی پینا
2365,باو آنا
2366,بکری جان سے گئی کھانے والے کو مزا نہ آیا ملا۔
2367,بات رَہ جاتی ہے وَقْت گُزَر جاتا ہے
2368,بکری سے ہل جتتتا تو بیل کون رکھتا
2369,باو بارا
2370,باو بانْدھْنا
2371,باترَہْنا
2372,بات رَہ جانا
2373,باو بَتاس
2374,بات رَہی جانا
2375,بات زَبان پَر آنا
2376,بکری کا سا منھ چلتا ہے
2377,بکری کرے گھاس سے یاری تو چرنے کہاں جائے
2378,بات زَبان پَر لانا
2379,بکری کے سینگوں کو چرگئے بیری کے پات
2380,بَڑَِ نْگ
2381,بات زَبان سے نِکَل جانا
2382,باو بَک
2383,بکری کے نصیبوں چھری ہے
2384,رَم ظاہِر
2385,بات سَنوارنا
2386,بکری نے دودھ دیا وہ بھی میگنی بھرا۔
2387,باو بَندھانا
2388,بات سو بات
2389,بات سُوجْھنا
2390,بات سوچ سَمَجھ کے
2391,باو بَندی
2392,بات سوچْنا
2393,بکری بٹا
2394,بات سَہْنا
2395,باو بَہنْا
2396,بکری پَتَّر
2397,بکری کھاتا
2398,بات سے بھار ہونا
2399,بات سے باہر ہونا 
2400,باو بَھری کھال
2401,بِکْری
2402,باو بَھڑَکنْا
2403,بات سے پِھرنا
2404,بِکْری تَوِلید
2405,بات سے ٹَلْنا
2406,باو بَھک جَھک
2407,بات سے نِکَل جانا
2408,بَکْرے
2409,بات سے ہاتھ اُٹھانا
2410,بَکْرے کی اَوْلاد
2411,باو پَر اُڑ کر آنا
2412,بات شِیر و شَکَر ہونا
2413,بَکْرے کی بولی بولْنا
2414,بات صاف کَرنا
2415,باو پَر آنا
2416,بات ضائِع جانا
2417,بات قَرار پانا
2418,رَم فَن
2419,بَکْرے کی ماں کَب تَک خَیْر مَنائے گی
2420,باو َپَر ہونا
2421,بات کا اور چھور
2422,بات کا آشْنا نَہِیں
2423,رَم قَلَم
2424,بات کا بَتَکّڑ
2425,رَم قُوَّت
2426,باو پَھکنْا
2427,بَکْرِید
2428,باو چُھوٹنا
2429,بات کا بَتَنگَڑ
2430,بات کا بَتَنگَڑ باندھنا
2431,بَکَس
2432,بات کا بَتَنگَڑ بَناتا ہے
2433,بات کا بَتَنگَڑ بَنا کَھڑا کَرنا
2434,باو ڈَنْڈی پھرنا
2435,باو رَسْنا
2436,رَم کار
2437,بازْگُوں
2438,باو سَڑْنا
2439,بات کا بَتَنْگََڑ بَنْنا
2440,بازِنْدَگی
2441,باو سول
2442,بَکْس
2443,بَکَس
2444,بات کا بَتَنگَڑ کَرنا
2445,بازِنْدَہ
2446,باو کا رُخ بَتابنا
2447,بات کا بَتَنگَڑ ہونا
2448,بَکَس بند نیلام
2449,بَکْس بند نیلام
2450,باو کا مارا ماری
2451,باو کا مارا
2452,بَکَس والا
2453,بَکْس والا
2454,بازِنْطِینی
2455,بات کا بھید
2456,بات کا پاس ہونا
2457,باو کے اُوپَر سَواری ہونا
2458,بات کا پَکّا
2459,باو کے گھوڑے پَر اُڑْنا
2460,باو کے گھوڑے پر اُڑنا
2461,بات کا پُورا
2462,بات کا پَہْلُو
2463,باو کے گھوڑے پَر چَڑھنا
2464,بات کا پیش جانا
2465,باو کے گھوڑے پَر سَوار ہونا
2466,بات کا پھانکْنا
2467,بات کا توڑْ لانا
2468,باو کے گھوڑے کی پیٹھ پر لگنا
2469,باو کھانا
2470,باو کھنَبْا
2471,باو کھمَبْا 
2472,باو گولا
2473,بات کاٹْنا
2474,باو لینا
2475,باو ماْرنا
2476,بات کا چِکْنانا
2477,باو میں آنا
2478,بات کا چُوکا آدْمی یا ڈال کا چُوکا بَنْدَر پِھر سَنبَھلْتا نَہیں
2479,باو نہ بَتاس تیرا آنْچَل کیونْکَر ڈولا پُوت نہ بھتار تیرا ڈھینڈا کیونکر پُھولا
2480,بات کا چِھینٹا
2481,بْاو
2482,بات کا دَھنی
2483,بات کاڑْنا
2484,باوْ
2485,بات کار راجا
2486,بات کا سچّا
2487,بات کا سَر پَیر
2488,بات کا سَر پاؤں
2489,بات کار گَر ہونا
2490,بات کا فَروغ پانا
2491,بات کا کَچّا
2492,بات کا لَپْکا
2493,بات کا لَنگَر اُٹھانا
2494,بات کا مان رَکْھنا
2495,بات کا مایا کھولْنا
2496,بات کان پَڑنا
2497,باوا
2498,بات کان تَک پَہُنچْنا
2499,بات کان سے سُنْنا
2500,بات کان میں پَڑْنا
2501,بازُو
2502,بات کان میں پَڑی رَہْنا
2503,بازُو اُکَھڑْنا
2504,بات کان میں پُھونکْنا
2505,بازُو بازُو
2506,باوا آدم
2507,بات کان میں ڈالْنا
2510,بات کا ہیٹا
2511,باوا آدَم کے وَقْت کی
2512,باوا آدَم کے وَقْت کا 
2513,
2514,
2515,
2516,
2517,
2518,
2519,
2520,
2521,
2522,
2523,
2524,
2525,
2526,
2527,
2528,
2529,
2530,
2531,
2532,
2533,
2534,
2535,
2536,
2537,
2538,
2539,
2540,
2541,
2542,
